0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,0,1,19,0,16,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,41,0,8,10,1,0,0,0,0,0,0,NaN
0,0,0,0,0,39,60,25,31,0,0,0,0,0,0,0,NaN
0,0,0,0,0,3,23,16,3,0,0,0,0,0,0,0,NaN
0,0,0,0,0,1,1,23,0,3,0,0,0,0,0,0,NaN
0,0,0,0,0,3,0,57,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,NaN
0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,NaN
0,0,0,0,0,0,27,9,8,0,0,0,0,0,0,0,NaN
0,0,0,0,1,1,31,56,17,0,0,0,0,0,0,0,NaN
0,0,0,0,17,0,0,100,18,0,1,0,0,0,0,0,NaN
0,0,0,0,0,20,0,4,12,0,0,0,0,0,0,0,NaN
0,0,0,0,0,59,32,12,0,12,0,0,0,0,0,0,NaN
0,0,0,0,0,0,59,23,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,15,53,4,0,4,0,0,0,0,0,0,NaN
0,0,0,0,0,1,41,5,0,11,0,0,0,0,0,0,NaN
0,0,0,0,12,34,22,0,33,0,2,0,0,0,0,0,NaN
0,0,0,0,1,0,34,2,24,0,0,0,0,0,0,0,NaN
0,0,0,0,2,2,79,0,7,2,0,0,0,0,0,0,NaN
0,0,0,0,0,1,16,42,1,0,0,0,0,0,0,0,NaN
0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,0,NaN
0,0,0,0,0,4,38,0,0,0,0,0,0,0,0,0,NaN
