0min,1min,2min,4min,6min,8min,10min,15min,20min,25min,30min,35min,40min,45min,50min,55min,NaNmin
0,0,0,0,0,0,42,33,27,125,14,1,0,1,0,0,NaN
0,0,0,0,0,26,31,21,37,36,21,11,0,0,0,0,NaN
0,0,0,0,4,20,8,69,110,64,10,0,0,0,0,0,NaN
0,0,0,0,0,4,18,72,29,25,15,13,0,1,0,0,NaN
0,0,0,0,0,0,0,112,36,71,3,1,1,0,0,0,NaN
0,0,0,0,0,1,38,54,58,62,7,1,0,1,0,0,NaN
0,0,0,0,0,9,66,78,46,41,9,4,1,0,0,0,NaN
0,0,0,0,0,22,40,105,67,72,10,5,1,0,0,0,NaN
0,0,0,0,4,59,13,65,108,1,13,26,0,0,0,0,NaN
0,0,0,0,0,0,43,83,92,110,4,13,0,0,0,0,NaN
0,0,0,0,0,0,0,1,103,23,5,0,2,0,0,0,NaN
0,0,0,0,0,1,17,55,87,54,0,0,1,0,0,0,NaN
0,0,0,0,1,33,21,51,0,45,29,0,1,0,0,0,NaN
0,0,0,0,3,0,57,47,6,7,11,2,0,0,0,0,NaN
0,0,0,0,12,2,44,30,33,32,12,0,0,0,0,0,NaN
0,0,0,0,0,31,50,32,38,56,16,0,0,0,0,0,NaN
0,0,0,0,4,42,62,59,115,72,0,24,0,0,0,0,NaN
0,0,0,0,11,7,20,68,87,97,2,1,0,0,0,0,NaN
0,0,0,0,0,6,78,56,36,1,10,8,0,0,0,0,NaN
0,0,0,0,0,34,24,28,105,24,2,10,2,0,0,0,NaN
0,0,0,0,3,16,0,12,102,92,13,4,0,0,1,0,NaN
0,0,0,0,0,11,26,0,75,19,11,1,4,0,0,0,NaN
0,0,0,0,0,27,1,59,113,82,3,1,1,0,1,0,NaN
0,0,0,0,0,10,16,50,15,44,2,2,0,0,0,0,NaN
0,0,0,0,0,0,37,23,31,70,6,0,0,0,0,1,NaN
0,0,0,0,0,42,8,147,79,68,28,2,1,0,0,0,NaN
0,0,0,0,2,14,7,78,22,53,2,1,0,0,0,0,NaN
0,0,0,0,3,0,74,86,40,1,1,1,0,0,0,0,NaN
0,0,0,0,1,11,47,55,94,47,18,4,0,1,0,0,NaN
0,0,0,0,0,1,16,49,30,38,5,3,0,0,0,0,NaN
0,0,0,0,2,31,58,13,33,27,1,2,0,0,0,0,NaN
0,0,0,0,0,2,20,59,39,45,28,1,1,0,0,0,NaN
0,0,0,0,0,49,0,52,70,36,2,0,0,0,0,0,NaN
0,0,0,0,1,0,50,43,33,45,8,16,1,0,0,0,NaN
0,0,0,0,5,50,30,130,31,15,0,2,0,0,0,0,NaN
0,0,0,0,0,0,68,32,31,50,27,0,0,0,0,0,NaN
0,0,0,0,3,0,8,56,155,41,24,4,0,0,0,0,NaN
0,0,0,0,1,1,43,45,38,61,22,0,0,1,0,0,NaN
0,0,0,0,0,53,92,67,52,48,2,4,1,0,0,0,NaN
0,0,0,0,9,26,1,78,63,75,11,5,0,1,0,0,NaN
0,0,0,0,9,6,64,4,96,70,36,0,0,0,0,0,NaN
0,0,0,0,0,22,18,89,37,15,6,3,1,0,0,0,NaN
0,0,0,0,3,28,2,80,89,73,3,0,0,0,0,0,NaN
0,0,0,0,5,27,43,33,53,65,3,2,0,0,0,0,NaN
0,0,0,0,0,42,21,94,73,52,4,0,0,0,0,1,NaN
0,0,0,0,1,51,48,38,53,0,21,21,1,0,0,0,NaN
0,0,0,0,1,1,24,102,33,74,4,4,0,0,0,0,NaN
0,0,0,0,0,0,30,169,10,60,13,3,0,1,0,0,NaN
0,0,0,0,0,6,11,92,27,69,16,4,0,0,0,0,NaN
0,0,0,0,14,12,46,70,94,40,5,4,0,1,1,0,NaN
0,1,0,0,1,1,14,42,60,3,5,4,0,0,0,0,NaN
0,0,0,0,1,5,1,78,2,62,5,2,4,0,0,0,NaN
0,1,0,0,0,2,63,170,25,87,28,9,0,0,0,0,NaN
0,0,0,0,9,0,50,74,26,50,20,0,1,0,0,0,NaN
0,0,0,0,0,3,0,31,0,15,11,4,1,0,0,0,NaN
0,0,0,0,0,0,30,40,67,52,21,0,0,0,0,0,NaN
0,0,0,0,1,8,47,27,43,54,5,7,1,1,0,0,NaN
0,0,0,0,0,2,21,65,35,41,64,0,0,0,1,0,NaN
0,0,1,0,0,0,49,91,95,17,31,0,0,0,0,0,NaN
0,0,0,0,0,1,4,0,62,97,2,2,0,0,0,0,NaN
0,0,0,0,0,11,59,14,82,55,10,1,0,1,0,0,NaN
0,0,0,0,6,6,30,41,28,40,4,2,0,0,0,0,NaN
0,0,0,0,0,6,0,58,0,82,7,1,0,0,0,0,NaN
0,0,0,0,0,9,95,128,0,35,14,1,0,0,0,0,NaN
0,0,0,0,0,3,0,8,79,104,15,0,0,0,0,0,NaN
0,0,0,8,0,0,15,51,23,15,12,0,0,0,0,0,NaN
0,0,0,0,1,0,19,75,27,68,2,0,1,0,0,0,NaN
0,0,0,1,1,0,6,33,85,31,4,6,0,0,0,0,NaN
0,0,0,0,0,23,33,34,69,45,18,4,0,0,0,0,NaN
0,0,0,0,9,0,16,70,76,7,10,0,0,0,0,0,NaN
0,0,0,0,8,2,54,25,16,24,48,0,1,0,0,0,NaN
0,0,0,0,14,0,10,71,2,91,13,28,0,0,8,0,NaN
1,0,0,0,0,0,2,96,80,71,0,4,2,3,0,1,NaN
